customer_id,age,monthly_charges,total_charges,contract_length_months,internet_service,online_security,tech_support,num_complaints,customer_service_calls,account_age_months,payment_method,paperless_billing,service_quality_score,avg_response_time_hours,churn,lifetime_value,subscription_score
338,73,38.21471284963883,3359.7125427041274,12,No,Yes,No,4,1,12,Credit card,No,3.6453045607435417,4.30647306480452,0,0.0,0.0
339,50,132.90083686672867,5595.383357324774,12,No,No,Yes,1,6,20,Bank transfer,Yes,3.2852163220302533,1.9130607643630468,0,2499.1739445818066,24.86854259145926
340,41,83.36605577243677,125.42428247380158,24,DSL,No,No,0,3,45,Bank transfer,Yes,6.579696623165505,0.279279138282429,0,3398.8855592816685,63.08775138288445
341,69,136.2917894962319,4994.755765932741,24,DSL,No,Yes,1,0,64,Check,Yes,5.820533036868987,0.24387422956202423,0,8930.107995211341,88.50602276072175
342,28,123.98118327315098,2908.394782486723,1,Fiber optic,No,No,1,7,59,Electronic check,No,1.5419832800071265,0.09838532584564852,1,5174.051690543109,80.47162819304259
343,66,75.27775558100035,6374.158917088966,12,No,Yes,Yes,1,1,22,Credit card,Yes,1.7334097957834889,1.6744045151662452,0,1229.3431651823335,64.9278818035226
344,25,22.92101008161526,834.626054602744,24,Fiber optic,Yes,No,1,2,47,Bank transfer,No,6.787116821662895,0.5564835099327557,0,758.2172953841882,200.0
345,53,54.92805672004299,4746.797908892285,24,DSL,No,No,0,4,29,Credit card,Yes,5.186112392330016,2.651404543984903,0,1840.9417434986146,152.25438674106596
346,55,90.4124479059127,3899.6858301003776,24,DSL,Yes,No,2,2,45,Credit card,Yes,9.738794724302323,2.3183171681958807,0,4107.191966905838,140.9694551998099
347,57,102.35216857739914,5174.371654651297,24,DSL,No,No,1,6,9,Bank transfer,Yes,7.1067826965705825,0.7657760264427619,0,1207.8957860747037,187.22470908144908
348,37,53.5253991063163,612.3433964154499,12,Fiber optic,No,No,3,6,24,Credit card,Yes,1.0906629579390832,0.38911623767520453,0,1508.411732222168,0.0
349,52,38.11628962946713,4681.871920682237,12,No,No,Yes,4,1,15,Check,No,5.329169018204157,0.216062267830417,0,341.640203647355,122.96192833475828
350,65,128.5409307839089,4535.728244880237,12,Fiber optic,Yes,No,4,6,36,Electronic check,Yes,4.730031415319315,2.67360145127437,0,4803.867121354431,48.02731949130386
351,42,147.97228349146178,4529.214745887751,1,DSL,No,Yes,3,5,13,Electronic check,Yes,1.9604247399439183,1.1972782644848292,1,1459.1179929916443,32.91726572118397
352,52,88.33972369934915,4867.552566111993,12,Fiber optic,No,No,1,9,44,Electronic check,No,9.308879522849711,0.7817341027708118,1,2328.5192990873616,163.02459889113936
353,42,42.31830716027946,5444.0967040882615,24,Fiber optic,No,No,0,8,71,Check,No,8.245101691735513,3.884974249873859,1,1830.8242000201817,121.33538449036566
354,46,55.39995244751796,6459.413097478081,1,DSL,No,No,2,8,36,Check,No,3.0707731757800167,1.8008998086655394,1,1883.6128993630573,79.66136224061921
355,35,22.390787951170676,2231.5836890128935,24,DSL,No,No,4,1,61,Check,Yes,3.303826829586975,1.4596320244782066,0,1180.3100174346635,58.43507178814228
356,63,138.85884485286488,6617.89034042249,12,Fiber optic,No,Yes,2,6,40,Electronic check,Yes,1.2881624798750586,2.7203112671743552,0,5636.658017381215,77.62788851045946
357,35,35.30764077571835,4036.2198898812835,24,Fiber optic,No,Yes,0,4,27,Credit card,No,3.6704570642113685,3.381113083289665,0,915.1761513068177,92.00963503679927
358,19,94.94714181685296,708.7604051612162,1,DSL,No,Yes,4,5,1,Check,No,6.261598080220182,2.3171905985419325,0,131.69193219238718,121.43090263766965
359,71,55.62717868933678,562.5523410274357,1,DSL,Yes,No,2,0,34,Bank transfer,No,4.787590495480014,1.1596595570594557,1,1299.0272391849649,6.091778809072636
360,52,92.04314032705314,2740.48271769888,12,No,No,Yes,0,6,68,Check,Yes,9.723299173477127,0.9538109209151733,0,6451.97100082825,191.83102114553813
361,33,104.68465048574235,6300.686119180594,1,Fiber optic,No,Yes,2,5,21,Bank transfer,No,1.5047215233730378,2.9538823196161346,1,1726.6625310109976,0.0
362,58,127.86643448193621,5690.679384453235,24,Fiber optic,No,No,1,3,33,Electronic check,No,6.322871430091095,1.4592371413990142,0,4243.1772514187505,88.91056184127663
363,53,46.83476532887842,6330.058220912011,24,Fiber optic,No,No,0,0,7,Bank transfer,Yes,8.724784964563433,2.4374019906767144,1,48.59574139089983,195.9162324810551
364,50,21.42945772560246,4186.425545888715,1,Fiber optic,No,No,2,8,65,Check,No,5.326668211687504,4.4218137119882925,0,1279.1569839743977,0.0
365,21,37.795131908944946,3577.5720838483753,12,DSL,No,No,1,3,3,Check,No,1.0266644850435713,4.951274719086518,0,0.0,92.5373531161346
366,50,137.00242344025366,1264.8749609796432,12,DSL,No,Yes,1,1,51,Credit card,Yes,3.1852134984364766,0.6506727323221809,0,6920.237735101031,38.914415544099725
367,31,133.60571008312698,2692.722753513561,12,Fiber optic,No,No,0,7,54,Electronic check,Yes,3.9139207810116954,0.416238837565345,0,6861.423304400073,61.85787386294818
368,38,97.66370328214008,3528.7529927736146,24,Fiber optic,No,No,3,1,59,Bank transfer,No,9.693950451017162,0.6056925678172489,0,5805.927933588745,78.79791245773737
369,65,98.06719185637493,799.9433944689762,24,Fiber optic,No,Yes,4,4,6,Electronic check,Yes,9.205959536548296,2.7835931051864535,1,471.0818515283419,34.48102117845306
370,37,106.45476769101322,1842.834426418569,12,No,Yes,Yes,0,5,29,Check,Yes,9.542534545968673,0.9242551690962449,0,3288.2386553697693,74.85975623899157
371,73,42.79826622104845,4825.979823103537,24,No,No,No,1,7,17,Credit card,Yes,8.431826118552715,0.3808428184372002,0,483.55336710825736,200.0
372,25,138.87355297024476,5911.7386024895995,12,Fiber optic,No,No,1,0,60,Check,Yes,4.16482960702514,0.2071364511104942,0,8101.974117997776,109.19506283102584
373,24,74.44016823596951,7986.945340004302,24,Fiber optic,No,Yes,0,0,22,Check,No,9.152887798865805,0.7929508399094143,0,1942.623974895914,111.35198005447441
374,20,69.80800867243467,7471.595317614106,12,No,No,No,3,3,24,Check,Yes,9.83516055343344,0.29268087944129245,1,899.0284531065358,96.57508760533247
375,34,87.45930168676888,5176.2650763280135,24,No,No,No,4,4,51,Bank transfer,Yes,4.150641810474577,0.34009110254259545,0,4870.667629829014,63.038185903368365
376,50,26.105575680757156,3427.859621023169,24,DSL,No,No,2,8,50,Check,No,3.3450036938780405,2.303291920296434,1,728.9157255223654,53.825289427581716
377,65,41.616837938290324,5125.801181195038,1,Fiber optic,Yes,No,0,6,11,Electronic check,Yes,5.922246635039992,0.039858745819678104,1,137.06799290878732,66.03588436697046
378,29,115.94437013542816,6306.647782833833,24,Fiber optic,No,No,4,6,56,Electronic check,Yes,2.68436973339037,0.25011369022530294,1,4713.581278451532,0.0
379,68,30.76382683026644,1034.85590829476,1,DSL,No,No,4,7,71,Credit card,No,1.2936179926574218,3.7204898259819905,1,1638.8404992037879,88.63476442071676
380,39,98.40977423063046,3338.248628600677,12,Fiber optic,Yes,No,1,4,42,Electronic check,Yes,9.512480540042827,3.72755205084029,0,4461.51788060538,78.96419648545614
381,72,51.895384258571724,6734.438056521376,12,Fiber optic,Yes,No,2,4,39,Check,Yes,9.331665691972773,0.7986981348363031,0,1645.6591556382546,32.804781257250525
382,39,70.60842982545695,3132.2803202710475,24,DSL,No,No,0,0,69,Check,No,2.4638846838590895,0.18412752864747695,0,4978.708743517546,100.3133368033359
383,63,57.53018578019098,4617.790942694774,24,Fiber optic,No,No,1,8,48,Electronic check,No,4.669662222367474,2.441358728666139,0,2752.2542065884713,1.7714787719647518
384,47,66.23745314044339,4743.377950811366,24,DSL,Yes,No,1,5,57,Credit card,No,8.479326819454169,0.8929857718940661,0,3560.1892181184817,92.34594433844329
385,55,113.47596767395191,1557.3623997557509,24,Fiber optic,No,No,3,8,21,Credit card,No,6.949002689387677,0.09306115504880248,1,2044.3913034073084,23.99516159444635
386,55,58.62582303101275,2961.6599890530783,12,Fiber optic,No,Yes,4,2,20,Electronic check,No,4.553087582536426,0.3435396009137571,0,1219.586420396873,8.265268587009338
387,62,93.63260323859663,2742.639181061264,24,DSL,No,No,0,4,15,Bank transfer,No,7.69753897464537,0.29517906386975273,1,970.5725125307495,153.05680101575305
388,68,81.88655228588296,306.95399740331186,12,Fiber optic,No,No,0,1,69,Bank transfer,No,9.073426493891718,1.7788903591313443,0,5740.973352844695,182.44026043332715
389,71,106.27725149714426,291.1149347417064,12,No,No,No,0,9,51,Bank transfer,Yes,9.335424974732813,4.5678718221747605,0,5074.468972931805,107.38831769491883
390,25,141.78786611221852,6670.40664503861,1,DSL,No,Yes,1,4,62,Bank transfer,Yes,4.409646507299701,3.1507690666963226,1,5903.872184186078,103.55806459312254
391,44,115.23437263733254,2257.259398785218,24,Fiber optic,No,No,3,7,37,Electronic check,No,2.5620461206553697,1.581590780931406,0,4197.147556207114,11.710337227558576
392,44,47.94224921679838,4192.822253286642,24,DSL,No,No,2,1,6,Credit card,Yes,9.215549723745776,1.0968997955618431,0,350.9338314596473,160.76632966512108
393,51,24.05380755796701,2459.932031351307,12,Fiber optic,Yes,Yes,1,7,71,Check,Yes,1.8329990127492544,1.9282154620561494,0,1962.7472106246396,4.780807601812654
394,38,54.09432575897726,7531.36603641119,1,No,No,No,2,3,26,Check,Yes,7.495195521053473,1.1733004892728987,0,1229.4682238935982,129.22359652436378
395,47,97.36013099103313,2148.4443950396126,24,Fiber optic,Yes,Yes,3,9,8,Electronic check,Yes,2.264475833747215,0.5649887638378264,0,556.2227839953262,58.16983647874531
396,50,26.685355752952546,3494.288820637587,1,DSL,Yes,Yes,4,9,4,Check,Yes,4.50448169200923,2.2738589416551904,1,175.0042694589684,165.8348120287173
397,45,84.52761213616073,6994.568978828354,24,Fiber optic,Yes,No,0,0,21,Bank transfer,No,4.704001718905246,4.130981744594207,0,1747.90025278627,49.909859088373594
398,64,97.58957035919559,6751.275177655289,24,DSL,Yes,No,2,4,31,Credit card,No,2.4288212360087504,0.9332039012196803,0,2641.0218015237406,200.0
399,50,63.451705806204906,1570.2012009855907,12,No,No,No,1,0,21,Electronic check,No,9.304132906059507,3.6844868269777455,0,1148.8107272537359,197.26729377790892
400,22,120.21858648695685,6440.882147386113,1,No,Yes,Yes,2,6,25,Credit card,No,1.0240135120835765,1.1280380988482432,0,2969.1110648243052,151.55784340370204
401,65,33.857772907390334,3719.676405229352,24,Fiber optic,No,No,4,7,15,Electronic check,Yes,9.044276888949675,1.0261093561901715,1,324.6659135853158,136.61747207421018
402,36,29.767911625655138,3915.4540894743063,24,Fiber optic,No,Yes,0,2,35,Electronic check,Yes,8.954463911279369,0.05746646278479216,0,1059.848561464576,118.45870083881852
403,21,114.66453830646843,1154.491782085956,12,No,No,Yes,2,2,49,Electronic check,Yes,3.8526728832820147,2.3767167028687255,1,3672.9297519025317,127.71338339070662
404,52,84.4138711068058,736.7519586812848,24,No,Yes,Yes,4,6,43,Electronic check,No,7.33855842891348,3.2953444856294754,0,3603.5935084888483,47.42583045855842
405,66,109.49231153560568,5850.7205250927445,1,Fiber optic,No,No,1,3,41,Credit card,Yes,3.2752802016848395,2.1786525918786612,0,4678.60044835541,97.7950078288815
406,34,76.52755401848701,4022.043103606868,12,DSL,No,No,3,2,37,Check,Yes,7.828962060285446,0.3282426638874839,1,1404.536788935382,52.897441784555255
407,61,52.032264321083886,3551.1205506599185,24,Fiber optic,No,No,1,7,57,Electronic check,No,6.050077676089691,0.21805327212842518,1,2019.6093480834,78.4657383518362
408,45,126.48330129764597,5863.115006353934,24,No,No,No,0,2,42,Bank transfer,Yes,3.702029088228925,1.7012810559816796,0,4979.904506958176,168.4650596211115
409,47,123.9240642659673,6147.551902029767,1,Fiber optic,No,Yes,1,6,47,Electronic check,No,4.6021127827388915,1.0267118251121554,0,5817.984682748195,125.71472760435897
410,46,110.31054121107547,1355.3745245878931,24,Fiber optic,No,No,1,1,61,Credit card,No,7.208998590145631,1.121074667055875,1,4409.303131291839,190.88350041752597
411,63,55.37886783989515,4920.778680873366,12,DSL,Yes,No,1,0,14,Electronic check,Yes,9.154877046794047,6.8715929785749195,0,802.1190567391435,88.34841625012072
412,70,96.72998669298133,1169.2972499937157,12,Fiber optic,No,No,1,5,68,Bank transfer,Yes,2.1765386491054715,2.5741485513409357,0,6902.966371869423,0.0
413,23,66.92660660220349,6035.863179629461,1,DSL,Yes,Yes,0,7,53,Credit card,No,6.142275727022414,1.0613348169639971,1,2287.0852805008703,183.22399142463496
414,52,31.90566953246244,5289.945734510402,24,DSL,No,No,4,0,34,Electronic check,Yes,3.283562795114057,0.03856805446198325,0,917.9045772048414,117.65214584530992
415,58,139.25076481009157,7657.255506559318,1,Fiber optic,Yes,No,2,9,24,Bank transfer,Yes,8.212350248879133,0.06938103155536635,0,3248.048085555637,119.27567425561864
416,54,37.78642201946498,644.7683292157274,12,Fiber optic,Yes,No,3,8,20,Credit card,Yes,1.6321357528253295,2.3091192916638414,0,819.464871035192,65.01836846015385
417,41,143.5308559967043,550.7322970949091,1,DSL,No,No,2,2,69,Electronic check,No,7.200602111540528,3.637095294032971,0,9699.81980954738,164.85672414886733
418,46,77.98075048453424,2329.277890076281,24,Fiber optic,No,Yes,2,2,30,Bank transfer,Yes,2.5745141232192683,2.4599672059400115,1,1561.5535290841683,93.67231761516153
419,66,44.067280749020554,2167.474901513657,12,DSL,No,No,3,3,7,Credit card,No,6.367468765629063,1.041374017585821,0,174.57291617111193,123.77311253015276
420,63,90.44712315918656,2051.132512668799,24,No,No,Yes,0,0,36,Electronic check,No,8.521233284734228,0.06326151465450823,0,3162.790934783444,200.0
421,70,133.48295866393306,7259.41118611619,1,DSL,No,No,3,8,38,Credit card,Yes,7.795725959095116,6.846985998151028,1,3616.728964933174,88.69008285518808
422,48,115.18923523324295,2071.414978811098,12,Fiber optic,Yes,No,0,2,52,Bank transfer,No,7.776485989152736,8.585990381973142,1,4303.100928403687,138.93214340969928
423,52,124.85294922198847,2248.402836416185,12,Fiber optic,No,Yes,2,9,15,Electronic check,Yes,5.660607809682147,1.5941931688057964,0,1577.4341089666327,107.38751426543412
424,50,105.64183767239325,6099.246273101913,24,Fiber optic,Yes,No,0,3,46,Electronic check,Yes,9.016710326647493,0.14658484126357657,0,4924.826152462685,200.0
425,69,109.99595338732082,3652.944755359266,24,Fiber optic,No,No,4,0,23,Electronic check,No,6.292946784177981,1.5572903414940833,0,3159.059245253283,47.95939216085208
426,38,130.3954347034915,6236.013399945931,1,DSL,No,Yes,3,3,12,Bank transfer,No,9.257661716946135,4.457525913189955,0,1873.5902349776366,98.52428579787642
427,49,52.45684115169417,616.3926447586434,12,DSL,Yes,No,4,0,44,Check,Yes,5.9187021204917585,2.2787780067283574,0,2179.729486860574,0.0
428,40,83.62524527360827,3951.812430019736,1,Fiber optic,No,Yes,2,4,15,Electronic check,No,5.5536900671800264,2.545854431910128,0,1280.7593848502308,124.16969038358928
429,50,48.75722743654829,365.5474414479328,12,Fiber optic,Yes,No,3,4,49,Bank transfer,No,3.00117717289283,0.17759649939003186,1,1665.6572479288693,40.512727795934296
430,20,148.39684103956412,594.9603072973007,1,Fiber optic,No,No,2,6,21,Credit card,No,5.903079886271845,0.22524393713147098,1,2273.32450707533,29.208021850946807
431,35,142.72771415925973,7260.855881420846,12,DSL,No,No,4,7,15,Credit card,Yes,2.2652634812400727,0.2724386354376476,0,2056.4727954057776,33.94258358824286
432,42,25.125485477905766,1200.0384318290019,12,Fiber optic,No,No,2,3,14,Bank transfer,No,8.827211811335909,4.694680325118165,0,297.92682954278877,200.0
433,59,111.7247724270395,4306.123389974216,12,DSL,Yes,No,3,6,42,Check,Yes,7.083026998374641,1.4924615690390746,0,4546.2756517395555,76.06291692378309
434,48,140.28228126403656,3347.6552605455818,12,Fiber optic,Yes,No,3,3,15,Bank transfer,Yes,9.942719036436477,3.1363529543368642,0,2323.3219346638284,112.51605059437306
435,71,43.47479486655336,2844.0122774448573,24,No,Yes,Yes,2,2,63,Credit card,No,1.828876850114708,0.24499359070995794,0,2801.1063193754044,151.41636121273228
436,20,93.83287997184183,7208.683430929453,12,No,Yes,No,3,5,68,Credit card,No,3.1660547486075816,5.252278017429021,0,6444.34704777836,65.07802776075695
437,57,139.01347868644544,272.40483452636704,1,Fiber optic,No,No,3,3,27,Electronic check,Yes,8.894427438395253,3.4423271912403446,0,3997.039753690995,56.77340433692488
438,63,24.41297721615385,5343.938520787154,24,Fiber optic,No,Yes,2,2,53,Check,Yes,4.5572868979202585,0.5091759332108878,0,1540.5224314291597,134.90825465149058
439,41,110.66463474208919,7710.816030287048,1,DSL,No,No,4,8,52,Bank transfer,Yes,5.1967269098370785,4.145841429819978,1,4237.092311152424,113.80348001485456
440,67,58.6553709584316,4525.328649348551,12,Fiber optic,No,No,3,4,63,Credit card,No,8.74586698648855,0.6115366526790861,0,3935.921186803605,102.94817670369271
441,49,140.17150539894897,7500.897450061426,12,DSL,No,No,3,6,53,Credit card,Yes,5.69640902454957,0.459681553844487,0,7741.623404093847,89.09592318216498
442,64,146.2375718714978,512.8372463595878,12,No,No,Yes,3,5,57,Credit card,Yes,2.741282644729313,0.6137133021528626,0,8142.217768562962,0.0
443,39,142.75464358474642,3408.467220685875,1,DSL,No,Yes,3,9,52,Bank transfer,Yes,9.028271038688029,4.814892872576243,1,5136.533413875784,56.69680196765835
444,40,81.6478481654703,2155.2465486002043,12,No,No,Yes,2,4,43,Bank transfer,No,1.2795549078073014,4.9441858470677165,0,3652.6471376732334,51.58445895010205
445,19,132.06554462861075,5873.485623347766,24,Fiber optic,Yes,No,4,6,7,Check,No,9.05856640879099,0.7979596899859545,0,747.3528970711885,98.31506153059713
446,44,129.79142180955915,7852.247014928249,12,Fiber optic,Yes,Yes,4,5,42,Electronic check,No,1.4546820400510123,2.4445056414082806,0,5378.588835099438,5.650069857361839
447,59,61.483061521623235,2126.5874933095574,12,DSL,No,No,0,9,4,Electronic check,No,6.992644281401153,2.2524516452575156,0,284.8156903153882,110.40219101578823
448,19,127.75901163958805,5267.979351645188,12,Fiber optic,Yes,Yes,3,1,69,Electronic check,Yes,1.645114417078012,3.2856029983370894,0,8769.344696189664,58.97006067745384
449,43,24.810992513014043,1664.9712988019471,1,DSL,Yes,No,3,2,5,Credit card,Yes,7.35591687368559,0.7034018132598703,0,137.2587124337096,57.94605467323679
450,34,97.5150842026669,4566.109011115718,12,Fiber optic,No,No,0,1,41,Electronic check,Yes,1.305741891996558,1.4272653328964264,0,3769.0401079323615,94.00589026310172
451,57,49.9011488474014,3765.066644837856,24,Fiber optic,No,No,4,2,4,Credit card,No,8.582119549397088,2.203277433419665,0,192.05365385283287,160.45395470571003
452,50,35.673695151046246,7778.842104089143,1,No,No,Yes,1,0,2,Check,Yes,5.193495558369863,0.05321536890122524,0,98.15220353826155,96.74684464199953
453,26,30.00391621179719,4907.365454302086,1,Fiber optic,Yes,No,1,7,67,Credit card,Yes,1.8410852140199014,0.9455789974170985,0,2333.263259701351,33.6821344696908
454,60,110.51754086415816,2861.1003394858685,1,No,No,Yes,4,5,21,Check,Yes,7.361375005091295,2.3807208010305434,1,1570.8819625266246,188.147223104582
455,71,64.18374528984859,1001.3567006146736,12,No,No,No,3,1,70,Check,Yes,5.403611417533862,0.582296393369778,0,4362.8094161383,106.50901592623327
456,65,114.219680298739,1294.849947005983,24,DSL,No,No,1,7,43,Electronic check,Yes,2.718539729878986,6.326130579991232,1,3580.6011888823346,47.10640173357288
457,56,28.496324303862508,1880.0037466147571,1,DSL,No,Yes,2,5,69,Electronic check,No,1.1410513649985319,0.06125116740529687,0,1331.2965893398177,96.30343774984769
458,46,60.987743917979344,2082.636624588354,12,DSL,No,No,2,6,9,Credit card,No,4.761984337529834,6.3443274265877365,0,485.42000417288995,102.90123695377454
459,59,90.13386800879384,6819.866856944988,1,No,No,No,0,0,28,Bank transfer,No,1.77066307655682,0.48864211006647196,0,2421.005611903716,85.65598785504984
460,72,122.79401142906526,4533.660027431947,24,Fiber optic,No,Yes,4,6,26,Electronic check,No,1.847527284225135,0.10010821325982636,1,2287.0353393703285,34.332627458393986
461,43,61.43782538116909,4234.788199857495,1,DSL,Yes,No,4,2,3,Electronic check,Yes,3.4059659352640916,0.6919618959614723,0,433.5587270116324,46.67576043476063
462,52,101.36587893681119,1006.674087766818,12,DSL,No,Yes,1,7,49,Bank transfer,Yes,6.674124675181819,3.0861986556125705,0,5277.184307684019,166.897155601139
463,67,135.1771072707043,6895.103577460536,24,DSL,No,No,3,5,17,Bank transfer,No,5.769195477048543,2.7922208140796374,0,2347.400360852442,120.22068509912611
464,42,100.06221446369959,5810.232995347022,24,DSL,No,No,4,3,63,Electronic check,No,1.6208857743281255,0.4685111648273297,0,5993.582768924258,0.0
465,41,50.28473171797239,634.5800590100125,12,Fiber optic,No,Yes,1,7,55,Bank transfer,Yes,9.715881483032229,0.43827849249073353,0,2662.822923220242,200.0
466,30,23.172101602349944,5691.897268115173,12,DSL,No,No,1,8,23,Credit card,No,8.984518194651319,2.057686965098052,0,452.0483118655435,118.46030207020294
467,24,133.11285360712088,4393.951917006904,12,No,Yes,No,4,9,34,Check,Yes,3.3330293843064243,1.2252837063178417,0,4599.280107802537,125.7823943770427
468,74,22.765023410550327,745.6302313995482,1,Fiber optic,No,No,1,1,69,Check,Yes,2.1010471836592712,3.1432243564204434,0,1582.0359233600589,134.61093423242738
469,53,133.71121744894592,3720.575068076386,1,No,Yes,No,0,5,15,Electronic check,No,9.481625782812912,0.0488574911324087,1,1266.3081576466664,173.26450301637504
470,62,88.76182742353755,3929.1006683273713,12,DSL,No,No,0,4,47,Electronic check,Yes,5.150276000926299,1.8853303022155832,0,3921.476200522971,124.49407832740116
471,37,142.0788008066765,1409.6188672898784,1,No,Yes,No,4,4,3,Credit card,Yes,3.800502682942922,2.6236507135027916,1,124.65010176540221,196.34288385409548
472,18,123.8418206505765,7571.01536130223,1,DSL,Yes,No,3,9,28,Bank transfer,Yes,5.413222316486687,10.037167205354836,0,3286.5016015030355,57.72330091155224
473,25,149.73143436933387,6814.805434697229,12,DSL,No,No,0,2,3,Electronic check,Yes,7.95469730091771,2.2712686134857245,1,638.7514108828136,124.07102323410925
474,63,65.59253600872232,5385.2764648999555,24,Fiber optic,No,No,0,7,4,Check,No,2.5154676847274904,0.5275278941625888,0,108.43842277356381,70.05829012195257
475,33,119.73447756104649,3752.1349319047968,12,No,No,No,4,7,31,Credit card,No,7.9074625015837645,0.22899581369164967,1,2610.26537421796,82.31265841076122
476,31,72.25101876920148,3352.9477785176173,1,Fiber optic,Yes,No,2,4,45,Credit card,No,7.745021091404789,2.0484021837145394,0,3444.9841262835853,119.92585639251418
477,29,82.38383063950815,5242.6903904925375,1,No,No,No,1,7,59,Bank transfer,No,5.854133843567918,1.481245302212281,0,4899.625665017511,161.03426936536528
478,68,101.57571021838811,4408.911768314553,24,No,Yes,No,0,9,45,Electronic check,Yes,8.792580598746234,4.588148594460238,0,4353.706431638418,181.253096500568
479,40,133.57802484422405,591.9575364668964,1,Fiber optic,No,No,2,7,37,Electronic check,Yes,2.189290403528745,2.593697387504126,1,3656.68784902526,104.4888575509303
480,32,147.93085099590837,4148.77092528562,1,Fiber optic,No,No,3,2,65,Credit card,Yes,6.359311059991058,1.4256488276104675,1,6801.691144254505,88.46258882234687
481,45,119.87554380238737,6470.588576139432,12,DSL,No,No,2,1,9,Check,Yes,5.044087472516394,1.0336520831894505,0,641.7823470506279,141.17880518069344
482,51,74.30968168175339,3727.9950330159686,12,Fiber optic,Yes,No,4,8,17,Electronic check,Yes,4.800629015522485,1.0362870003612628,0,1512.4088757886636,93.4698642582655
483,19,74.77641029601912,510.45696267872046,12,No,No,Yes,3,1,65,Check,No,3.273049641425729,0.5131532345047602,0,5035.142609861913,74.21809120714805
484,49,115.8856992065559,6311.597775133861,1,Fiber optic,Yes,No,3,8,3,Credit card,No,4.350516911289173,0.03495564588001317,1,311.06006561981707,79.76414272645128
485,40,51.041028949879305,1690.7738788741976,1,Fiber optic,No,No,2,3,26,Electronic check,Yes,1.9733568042129916,1.7109115029909443,0,1654.0194498359706,115.78842407495625
486,39,34.36163470708131,2143.1045956155062,24,No,Yes,No,4,1,53,Check,No,3.264390727883427,0.4775672759655855,0,1991.260180177821,73.67339087351904
487,68,66.10088049330095,1401.1801921151375,1,DSL,No,Yes,0,9,31,Credit card,Yes,3.4476859700027433,0.4672134945837356,1,1659.977468459206,115.91040151744534
488,42,57.341068915030625,2708.6990124848307,12,No,Yes,Yes,2,0,26,Check,No,7.486010807141255,0.26793435496185836,0,1698.1481099345026,200.0
489,39,58.52005565927871,6078.336894940217,24,Fiber optic,No,No,0,3,23,Electronic check,No,1.4369538448797683,0.4204435222563366,0,1497.3700783122135,113.44630693279633
490,39,50.36900763648829,4203.148290081105,12,DSL,No,No,2,8,30,Bank transfer,Yes,6.860730773357746,0.06461078943508722,0,1152.893659867219,70.4992420195918
491,66,25.472114652727043,1718.5620657906293,12,DSL,No,Yes,0,8,10,Check,Yes,2.9926891881387085,2.243136236632467,0,0.0,32.65751294333242
492,69,22.323611515343796,7034.857617401122,1,DSL,Yes,No,2,3,64,Bank transfer,No,1.7367535532466454,1.02631373237813,1,1170.2658924559755,80.55157612430182
493,59,148.4039106656841,7048.6966541170805,12,DSL,No,No,3,8,22,Electronic check,No,3.707255449768907,1.6489031325753118,1,2531.750372066561,44.08468726573906
494,23,75.6105073856621,6977.569557863455,24,DSL,No,Yes,1,5,15,Bank transfer,No,3.020255824857425,2.026471393537911,0,993.1229312712479,134.57774314870545
495,32,69.96246413075862,1986.4900699141604,24,DSL,No,No,3,0,56,Credit card,No,5.96829138255865,7.186016120087546,0,3695.14542256928,181.63123599510135
496,71,108.35414675009908,3664.790819029806,1,Fiber optic,Yes,No,0,9,20,Bank transfer,No,4.216387631031662,0.14141553757091452,0,2219.612962360685,55.24584488269198
497,60,48.37300542245834,7881.418283512913,1,DSL,No,No,4,5,47,Check,Yes,9.693943681674936,1.0822868125083125,0,1983.1203034710177,58.25918728566497
498,54,143.4949539135293,6198.898562848924,24,Fiber optic,No,No,3,8,53,Check,Yes,9.671946394517656,0.5644551069193362,0,7571.4529885922875,107.16761567712665
499,50,122.22485187402177,314.62262768192255,24,DSL,Yes,No,1,1,53,Bank transfer,Yes,4.993437422082156,1.2952463340852531,0,6406.8958546201,81.95090579704679
500,25,31.62343030059374,615.1162709578872,24,Fiber optic,Yes,No,0,5,1,Credit card,Yes,8.155787145942337,5.063299796109789,0,0.0,139.14500062054572
501,70,74.28550085204068,3765.0578768174287,1,DSL,No,No,3,1,2,Electronic check,Yes,1.1194168677478753,2.5745948098390548,0,525.4572052851415,34.146673996949744
502,61,134.2853799830814,7282.839626306325,12,DSL,Yes,Yes,2,3,58,Bank transfer,No,5.930304262523224,2.1691204843897687,0,7661.753747326576,58.053544586703694
503,61,142.81516289788334,4355.744203826443,24,Fiber optic,Yes,Yes,4,7,19,Check,Yes,7.689692550762811,1.1640915061852923,0,2724.1698338488054,121.8118094899009
504,22,80.76219646248306,4032.7188134708927,12,Fiber optic,No,No,0,6,62,Check,Yes,2.9524890286660233,2.224079054079051,1,3242.6480861179166,109.38401446147851
505,56,99.74348059739201,933.2422296573816,12,Fiber optic,No,No,3,8,12,Bank transfer,No,1.5505457964934939,0.06582210670933972,1,1025.9200444012502,134.92280284072854
506,21,41.71441299196978,5288.562827321923,1,DSL,Yes,Yes,0,6,26,Bank transfer,Yes,2.4032704231581032,1.76493194777189,1,723.285211632467,119.17649543298442
507,23,148.85192139780696,6594.614968741781,12,No,No,No,2,0,27,Bank transfer,Yes,4.976632784564713,1.613870943383685,0,4254.663526796341,174.23967922894215
